lesson_log_id,student_id,score,understanding,focus
6073,98.0,66,0.66,0.761878088491964
6074,98.0,45,0.45,0.9394977080076349
6075,98.0,93,0.93,0.34097416067602626
6076,98.0,36,0.36,0.9718770446461489
6077,98.0,53,0.53,1.0
6078,98.0,96,0.96,0.7321370996251305
6079,98.0,56,0.56,0.968937034646123
6080,98.0,56,0.56,0.7946434131623965
6081,98.0,49,0.49,0.6199885132234948
6082,98.0,76,0.76,0.5195365690810914
6083,98.0,43,0.43,0.6266732242662133
6084,98.0,76,0.76,0.7273493005296926
6085,98.0,33,0.33,0.8004469440703947
6086,98.0,81,0.81,0.67732904117854
6087,98.0,48,0.48,0.6378741520326239
6088,98.0,83,0.83,0.38295079785402847
6089,98.0,84,0.84,0.829521196513414
6090,98.0,82,0.82,0.9077454118884365
6091,98.0,81,0.81,0.7957362361301874
6092,98.0,64,0.64,0.8375101439184988
6093,98.0,95,0.95,0.5212838064043978
6094,98.0,78,0.78,0.2079128355807589
6095,98.0,79,0.79,0.9344549919216136
6096,98.0,81,0.81,0.6189977857098604
6097,99.0,80,0.8,0.6293759639995107
6098,99.0,91,0.91,0.563323792695974
6099,99.0,48,0.48,0.9846529842131322
6100,99.0,74,0.74,0.42270211586175127
6101,99.0,85,0.85,0.6632022679794071
6102,99.0,42,0.42,0.4983973553658644
6103,99.0,59,0.59,0.8021352275717615
6104,99.0,36,0.36,0.5756811909658631
6105,99.0,57,0.57,1.0
6106,99.0,88,0.88,0.6465992476465936
6107,99.0,58,0.58,0.6751086740571155
6108,99.0,80,0.8,0.7318786395552443
6109,99.0,65,0.65,0.6772836263538422
6110,99.0,70,0.7,1.0
6111,99.0,77,0.77,0.427995284737881
6112,99.0,79,0.79,0.5077056372978986
6113,99.0,89,0.89,0.8375527697123537
6114,99.0,76,0.76,0.8629461443243363
6115,99.0,84,0.84,0.7099183655323171
6116,99.0,85,0.85,0.3484425152115854
6117,99.0,100,1.0,0.4085401424832336
6118,99.0,48,0.48,0.6190969830716608
6119,99.0,73,0.73,0.5460585801524289
6120,99.0,59,0.59,1.0
6121,99.0,65,0.65,0.3901595109704323
6122,99.0,47,0.47,0.9386484550282863
6123,99.0,49,0.49,0.7613393884059675
6124,99.0,42,0.42,1.0
6125,99.0,75,0.75,0.7292021219551453
6126,99.0,71,0.71,0.4133919190764291
6127,99.0,52,0.52,0.46368668417951747
6128,99.0,46,0.46,0.3518598787239329
6129,99.0,41,0.41,0.7843937642866915
6130,99.0,77,0.77,0.817360370147131
6131,99.0,93,0.93,0.9320165024797226
6132,99.0,50,0.5,0.5826510478539976
6133,99.0,86,0.86,0.7366908452944465
6134,99.0,51,0.51,0.7028763992488531
6135,99.0,51,0.51,0.6513187050409761
6136,99.0,56,0.56,0.9595880387070265
6137,99.0,57,0.57,0.8402511278886737
6138,99.0,83,0.83,0.6692382444237929
6139,99.0,92,0.92,0.48296526433285103
6140,99.0,49,0.49,0.2
6141,99.0,36,0.36,0.9281791954300548
6142,99.0,73,0.73,0.7799559835233701
6143,99.0,89,0.89,0.6262393469622263
6144,99.0,59,0.59,0.73961138517703
6145,99.0,89,0.89,0.5047148920536803
6146,99.0,97,0.97,0.7897885436385995
6147,99.0,76,0.76,1.0
6148,99.0,50,0.5,1.0
6149,99.0,43,0.43,0.5074662931181948
6150,99.0,66,0.66,0.2486549789421162
6151,99.0,39,0.39,1.0
6152,99.0,80,0.8,0.6544231423236188
6153,99.0,62,0.62,0.5079293895715772
6154,99.0,76,0.76,0.6579284792446176
6155,100.0,52,0.52,0.6223177518022449
6156,100.0,76,0.76,0.9859039317051984
6157,100.0,57,0.57,0.7340885997442725
6158,100.0,43,0.43,0.8108285853025498
6159,100.0,85,0.85,0.7192754246228071
6160,100.0,62,0.62,0.4743297324978444
6161,100.0,42,0.42,0.9863177810428222
6162,100.0,56,0.56,0.7387340036696337
6163,100.0,54,0.54,0.5908771687342494
6164,100.0,35,0.35,0.732651125258433
6165,100.0,68,0.68,0.7918322631957115
6166,100.0,43,0.43,0.8878405703324094
6167,100.0,63,0.63,0.6677429132677709
6168,100.0,39,0.39,0.799276329305769
6169,100.0,44,0.44,0.4970166858401832
6170,100.0,53,0.53,0.7789288166713332
6171,100.0,38,0.38,0.5313795390674261
6172,100.0,78,0.78,0.7563166810171668
6173,100.0,50,0.5,1.0
6174,100.0,68,0.68,1.0
6175,100.0,38,0.38,0.3853574120876585
6176,100.0,97,0.97,0.9378259562906932
6177,100.0,75,0.75,0.5435641092094732
6178,100.0,61,0.61,0.4662038179575
6179,100.0,52,0.52,0.8436823395553259
6180,100.0,65,0.65,0.702097596534775
6181,100.0,74,0.74,1.0
6182,100.0,35,0.35,0.8067252849632951
6183,100.0,82,0.82,0.6618949620759925
6184,100.0,51,0.51,0.7654150436106615
6185,100.0,38,0.38,0.7989044984097544
6186,100.0,81,0.81,0.739474521087932
6187,100.0,80,0.8,0.7463345368390122
6188,100.0,36,0.36,0.4453574452173204
6189,100.0,58,0.58,0.25714636282308967
6190,100.0,88,0.88,0.8655315019470398
6191,100.0,28,0.28,0.7613579924922903
6192,100.0,51,0.51,0.49465790164294676
6193,100.0,47,0.47,0.7271036005583591
6194,100.0,80,0.8,0.7737834405816493
6195,100.0,73,0.73,0.7241540931102723
6196,100.0,75,0.75,0.896402197224318
6197,100.0,42,0.42,0.4338701833958747
6198,100.0,89,0.89,0.6303067617276039
6199,100.0,48,0.48,0.6915464003130414
6200,100.0,87,0.87,0.45026731504747447
6201,100.0,48,0.48,0.5696095691953228
6202,100.0,85,0.85,0.9960366153763729
6203,100.0,62,0.62,0.3743491904569651
6204,100.0,67,0.67,0.6871379099761508
6205,100.0,80,0.8,0.8297093495265995
6206,100.0,72,0.72,0.7330769538047726
6207,100.0,100,1.0,1.0
6208,100.0,83,0.83,0.644283055248657
6209,100.0,77,0.77,0.7194834686128625
6210,100.0,69,0.69,0.5335859064534406
6211,100.0,84,0.84,0.4728805468948951
6212,100.0,24,0.24,0.5960651043592728
6213,100.0,49,0.49,0.7889716441196645
6214,100.0,83,0.83,0.9693346002802292
6215,100.0,27,0.27,0.4042652807379405
6216,100.0,43,0.43,0.5561055231324125
6217,100.0,49,0.49,0.8886318402000333
6218,100.0,66,0.66,0.9267376996197018
6219,100.0,87,0.87,0.8930528768760896
6220,100.0,93,0.93,0.2963531777137607
6221,100.0,53,0.53,0.7186916983532705
6222,100.0,62,0.62,0.5270207775143154
6223,100.0,58,0.58,0.46282953415222594
6224,100.0,40,0.4,0.8641214951817342
6225,100.0,82,0.82,1.0
6226,100.0,34,0.34,0.8307785220542048
6227,100.0,67,0.67,1.0
6228,100.0,70,0.7,0.904977286553186
6229,100.0,57,0.57,0.5762022394304634
6230,100.0,37,0.37,0.9055105427350314
6231,100.0,60,0.6,0.9180944338113988
6232,101.0,65,0.65,0.5124093182310214
6233,101.0,43,0.43,0.40862847435039235
6234,101.0,71,0.71,0.7958005248183977
6235,101.0,52,0.52,0.7527638171358682
6236,101.0,58,0.58,0.6625851460154558
6237,101.0,82,0.82,0.6543278414684721
6238,101.0,57,0.57,0.9292943754975804
6239,101.0,38,0.38,0.8572034581628417
6240,101.0,71,0.71,0.8049585151002643
6241,101.0,79,0.79,0.4437170040443947
6242,101.0,87,0.87,0.519140962669682
6243,101.0,60,0.6,0.8629070919390648
6244,101.0,65,0.65,0.534339492084622
6245,101.0,54,0.54,0.6074741446814218
6246,101.0,74,0.74,0.6515423803643223
6247,101.0,26,0.26,0.9600353053626278
6248,101.0,74,0.74,0.9473743787036449
6249,101.0,74,0.74,0.684378197977442
6250,101.0,67,0.67,1.0
6251,101.0,85,0.85,0.7023472739443871
6252,101.0,70,0.7,0.3777994464229664
6253,101.0,41,0.41,0.6703642933003542
6254,101.0,76,0.76,0.5368816457561699
6255,101.0,76,0.76,0.8299162663292345
6256,101.0,70,0.7,0.9156852388945893
6257,101.0,99,0.99,0.44961554790530944
6258,101.0,66,0.66,0.5684083744668977
6259,101.0,90,0.9,0.35158921164563384
6260,101.0,47,0.47,0.6317390970679881
6261,101.0,60,0.6,0.668159657682672
6262,101.0,100,1.0,0.6640940332048159
6263,101.0,60,0.6,0.7267521148108458
6264,101.0,49,0.49,0.8610479715808813
6265,101.0,53,0.53,0.5826058027959073
6266,101.0,74,0.74,0.8020197462414546
6267,101.0,92,0.92,0.7332677731901311
6268,101.0,58,0.58,1.0
6269,101.0,43,0.43,1.0
6270,101.0,93,0.93,0.8403764504118587
6271,101.0,45,0.45,0.5207333334056008
6272,101.0,40,0.4,1.0
6273,101.0,65,0.65,0.4317739934688578
6274,101.0,54,0.54,0.9393526449960876
6275,101.0,45,0.45,0.6908578490708345
6276,101.0,65,0.65,0.7563897747618102
6277,101.0,100,1.0,0.7477132252284151
6278,101.0,79,0.79,0.5204116028719539
6279,101.0,39,0.39,0.6253882664672168
6280,101.0,84,0.84,0.6693832533980688
6281,101.0,71,0.71,0.8048460359904059
6282,101.0,91,0.91,0.7928934939447119
6283,101.0,96,0.96,0.7132188492597952
6284,101.0,55,0.55,1.0
6285,101.0,44,0.44,0.5014681969096837
6286,101.0,54,0.54,0.7563868606410323
6287,101.0,84,0.84,0.8396850268768743
6288,101.0,73,0.73,0.7013969832511877
6289,102.0,68,0.68,0.7802276522528458
6290,102.0,55,0.55,0.9039857210855509
6291,102.0,46,0.46,0.9059133847645502
6292,102.0,42,0.42,0.5983469707833359
6293,102.0,45,0.45,0.6749426754461124
6294,102.0,75,0.75,0.9416549481304278
6295,102.0,69,0.69,0.5394556567550166
6296,102.0,51,0.51,0.6097249537837313
6297,102.0,38,0.38,0.7902645649486822
6298,102.0,56,0.56,0.9470967539006138
6299,102.0,43,0.43,1.0
6300,102.0,50,0.5,0.719825158495232
6301,102.0,35,0.35,0.7527776988700043
6302,102.0,35,0.35,0.7221672757384444
6303,102.0,28,0.28,0.7716668142393842
6304,102.0,58,0.58,0.3296826331418826
6305,102.0,70,0.7,0.5906323089610435
6306,102.0,53,0.53,0.9541691242151096
6307,102.0,48,0.48,0.8744180391067568
6308,102.0,43,0.43,1.0
6309,102.0,49,0.49,1.0
6310,102.0,54,0.54,0.36909792101745076
6311,102.0,69,0.69,0.7629525122910327
6312,102.0,49,0.49,0.515556144573057
6313,102.0,25,0.25,0.7699495630495963
6314,102.0,75,0.75,0.9106242905047606
6315,102.0,59,0.59,0.4336505031203647
6316,102.0,62,0.62,0.6952764041163086
6317,102.0,49,0.49,0.7875904525959511
6318,102.0,54,0.54,0.6694540110039687
6319,102.0,41,0.41,0.6172937482381339
6320,102.0,48,0.48,0.8219818245309287
6321,102.0,60,0.6,0.7067135296138012
6322,102.0,50,0.5,0.6772246784528517
6323,102.0,54,0.54,0.5800700977098135
6324,102.0,59,0.59,0.7699655825360175
6325,102.0,45,0.45,0.5841742325986248
6326,102.0,52,0.52,0.8584274798290938
6327,102.0,63,0.63,0.518756374761461
6328,102.0,57,0.57,0.36030988631994976
6329,102.0,98,0.98,0.4469575928003606
6330,102.0,61,0.61,0.3910800546188753
6331,102.0,46,0.46,0.6836731279977512
6332,102.0,56,0.56,0.7370793312935522
6333,103.0,41,0.41,0.519119899533826
6334,103.0,32,0.32,0.8299209730225772
6335,103.0,80,0.8,0.5831541813615828
6336,103.0,61,0.61,0.5063974070821438
6337,103.0,55,0.55,0.5828098462572375
6338,103.0,61,0.61,0.8308711381192435
6339,103.0,99,0.99,0.6599492346374448
6340,103.0,52,0.52,0.5821326870829638
6341,103.0,68,0.68,0.7490553864435214
6342,103.0,81,0.81,0.6428255490041759
6343,103.0,100,1.0,0.613575791374116
6344,103.0,91,0.91,0.5322752652800938
6345,103.0,79,0.79,0.8712919626297573
6346,103.0,42,0.42,0.5269581892295505
6347,103.0,62,0.62,0.596406540156698
6348,103.0,35,0.35,0.49930691484014184
6349,103.0,86,0.86,0.9691750006355433
6350,103.0,55,0.55,0.8571948197730921
6351,103.0,64,0.64,0.7333935246668326
6352,103.0,51,0.51,0.5778474688536525
6353,103.0,66,0.66,0.8494117655648246
6354,103.0,80,0.8,1.0
6355,103.0,92,0.92,0.7283978901151185
6356,103.0,80,0.8,0.8829910666020447
6357,103.0,64,0.64,0.7260258876196084
6358,103.0,85,0.85,0.5887068444300048
6359,103.0,92,0.92,0.7887785678085772
6360,103.0,36,0.36,0.675899788355335
6361,103.0,64,0.64,0.9113460861551356
6362,103.0,78,0.78,0.8796489145712458
6363,103.0,100,1.0,0.9088772103753158
6364,103.0,66,0.66,0.7230304628880951
6365,103.0,86,0.86,0.5827429900895695
6366,103.0,81,0.81,0.3790391378203874
6367,103.0,65,0.65,0.7760673300631765
6368,103.0,88,0.88,0.9620389712108601
6369,103.0,59,0.59,0.267464197897094
6370,103.0,52,0.52,0.8411026772120492
6371,103.0,42,0.42,0.35395557477090284
6372,103.0,29,0.29,0.4666354460931867
6373,103.0,42,0.42,0.699416969717041
6374,103.0,78,0.78,1.0
6375,103.0,34,0.34,0.958750631173192
6376,103.0,50,0.5,0.593982082799026
6377,103.0,45,0.45,0.5183692102784658
6378,103.0,47,0.47,0.6564098187512922
6379,103.0,53,0.53,1.0
6380,103.0,55,0.55,0.7959021125882606
6381,103.0,49,0.49,0.8225252754674225
6382,103.0,51,0.51,0.6358507257042307
6383,103.0,91,0.91,0.9313607897826945
6384,103.0,57,0.57,0.6519203048623177
6385,103.0,50,0.5,0.6610830673920663
6386,103.0,48,0.48,0.6052953236891605
6387,103.0,50,0.5,0.9682660139099359
6388,103.0,35,0.35,0.7270565017104635
6389,103.0,47,0.47,0.638151218473454
6390,103.0,50,0.5,0.5341713029113189
6391,103.0,50,0.5,0.6141635419544691
6392,103.0,70,0.7,0.7243006019637869
6393,103.0,80,0.8,0.620259643503362
6394,103.0,82,0.82,0.9368598862313451
6395,103.0,53,0.53,0.5676129640165144
6396,103.0,89,0.89,1.0
6397,103.0,57,0.57,0.809505306087124
6398,103.0,60,0.6,0.987990808285726
6399,103.0,60,0.6,0.8133520762235316
6400,103.0,34,0.34,0.4836697807471878
6401,103.0,50,0.5,0.7314197301287659
6402,103.0,58,0.58,0.5912179892973484
6403,103.0,44,0.44,0.32742728270975274
6404,103.0,33,0.33,0.603008891024477
6405,103.0,36,0.36,0.9989462014538608
6406,103.0,59,0.59,0.5823319885384628
6407,103.0,38,0.38,0.8292090686857463
6408,103.0,82,0.82,0.8364978418521273
6409,104.0,54,0.54,1.0
6410,104.0,71,0.71,0.6717516357862936
6411,104.0,71,0.71,0.5511513266088857
6412,104.0,80,0.8,0.9742197627823843
6413,104.0,95,0.95,0.813049424794946
6414,104.0,92,0.92,0.22830717155850694
6415,104.0,54,0.54,0.7110793823566668
6416,104.0,42,0.42,0.5343193556503497
6417,104.0,73,0.73,0.7977691779625975
6418,104.0,62,0.62,0.9006626625629802
6419,104.0,73,0.73,0.661599745947716
6420,104.0,45,0.45,0.5438390096842013
6421,104.0,42,0.42,0.28944351336589486
6422,104.0,78,0.78,0.5879293687880314
6423,104.0,83,0.83,0.7263500219494583
6424,104.0,44,0.44,0.697014925511408
6425,104.0,44,0.44,0.30732827134689583
6426,104.0,54,0.54,0.5055098724625989
6427,104.0,89,0.89,0.8818574793387387
6428,104.0,78,0.78,0.851390547225564
6429,104.0,72,0.72,0.5956088869048206
6430,104.0,59,0.59,0.39850021667964985
6431,104.0,37,0.37,0.6650577924140051
6432,104.0,71,0.71,0.534701724857953
6433,104.0,90,0.9,0.7086048970030253
6434,104.0,57,0.57,0.6304020900808833
6435,104.0,48,0.48,0.662163932968216
6436,104.0,43,0.43,0.6550159538128956
6437,104.0,50,0.5,0.7434878161451685
6438,104.0,54,0.54,0.6950339371746705
6439,104.0,45,0.45,0.6140334353704292
6440,104.0,85,0.85,0.9760246579170799
6441,104.0,62,0.62,0.8653892121885599
6442,104.0,59,0.59,0.80518883612496
6443,104.0,52,0.52,0.3841309675859479
6444,104.0,66,0.66,0.6634563076371345
6445,104.0,43,0.43,0.88552910636066
6446,104.0,51,0.51,0.7745588317058412
6447,104.0,39,0.39,0.7908662866304457
6448,104.0,47,0.47,0.772003293047645
6449,104.0,42,0.42,0.7564899528111201
6450,104.0,61,0.61,0.5829873657206801
6451,104.0,40,0.4,0.4896904883319677
6452,104.0,42,0.42,0.6896837485568843
6453,104.0,51,0.51,0.5229942735474402
6454,104.0,69,0.69,0.398986828619259
6455,104.0,54,0.54,1.0
6456,104.0,54,0.54,0.5506873295460177
6457,104.0,89,0.89,0.8134660953973258
6458,104.0,59,0.59,0.6745687941086539
6459,104.0,39,0.39,0.2923106950235654
6460,104.0,83,0.83,0.7327742803472911
6461,104.0,52,0.52,0.5176435424662715
6462,104.0,47,0.47,0.5752319502625478
6463,104.0,89,0.89,0.9049547601330021
6464,104.0,39,0.39,0.5005879345273474
6465,104.0,49,0.49,0.6177653208893367
6466,104.0,60,0.6,0.5684203022850518
6467,104.0,54,0.54,0.769477968341711
6468,104.0,91,0.91,0.4466922342110056
6469,104.0,88,0.88,0.2
6470,105.0,75,0.75,0.8868623475341542
6471,105.0,49,0.49,0.9545820434494847
6472,105.0,83,0.83,0.7124863406654885
6473,105.0,93,0.93,1.0
6474,105.0,70,0.7,0.8402262401425835
6475,105.0,71,0.71,0.7287179650958984
6476,105.0,51,0.51,0.8644221694565626
6477,105.0,80,0.8,0.4750956640772209
6478,105.0,81,0.81,0.5301165060567389
6479,105.0,80,0.8,0.5281845367269487
6480,105.0,79,0.79,0.8500939723870189
6481,105.0,82,0.82,0.6218223465655222
6482,105.0,68,0.68,0.8394365241585706
6483,105.0,93,0.93,0.7521312309410405
6484,105.0,80,0.8,0.814731392655343
6485,105.0,84,0.84,0.8279475013397789
6486,105.0,59,0.59,0.8507202218319627
6487,105.0,90,0.9,0.38930877326734686
6488,105.0,84,0.84,0.39894416476771183
6489,105.0,70,0.7,0.6295900687935416
6490,105.0,82,0.82,0.7699299514294947
6491,105.0,73,0.73,1.0
6492,105.0,83,0.83,0.9880220240138347
6493,105.0,87,0.87,0.5677956236914574
6494,105.0,80,0.8,0.8131477008907902
6495,105.0,44,0.44,0.7532590712881246
6496,105.0,87,0.87,0.5348425749490986
6497,105.0,49,0.49,0.6552121151373451
6498,105.0,82,0.82,0.7559643191888554
6499,105.0,62,0.62,0.414134705805187
6500,105.0,77,0.77,0.7242364303801356
6501,105.0,82,0.82,0.7861692010339493
6502,105.0,85,0.85,0.8534125378979404
6503,105.0,63,0.63,0.8435692457992533
6504,105.0,78,0.78,0.8767249097941944
6505,105.0,96,0.96,0.47541976878463343
6506,105.0,45,0.45,0.6524553253305774
6507,105.0,83,0.83,0.3526546364471121
6508,105.0,64,0.64,0.729777320790754
6509,105.0,45,0.45,0.7906548084266352
6510,105.0,74,0.74,1.0
6511,105.0,71,0.71,0.6129613335604414
6512,105.0,46,0.46,0.9555753042083943
6513,105.0,57,0.57,0.5550171692469006
6514,105.0,86,0.86,0.4239294129173629
6515,105.0,55,0.55,1.0
6516,105.0,58,0.58,0.827579663251985
6517,105.0,92,0.92,1.0
6518,105.0,59,0.59,0.7879339444546047
6519,105.0,57,0.57,0.5228130149069778
6520,105.0,46,0.46,0.49888880576325045
6521,105.0,84,0.84,0.2
6522,105.0,61,0.61,0.5712255977783294
6523,105.0,61,0.61,0.7780385221210805
6524,106.0,60,0.6,0.48328069106549243
6525,106.0,57,0.57,1.0
6526,106.0,81,0.81,0.8580698017384577
6527,106.0,87,0.87,0.5950662438869271
6528,106.0,75,0.75,0.39878341791958627
6529,106.0,72,0.72,0.3457886395325635
6530,106.0,85,0.85,0.8284090183787122
6531,106.0,81,0.81,0.7101827391070945
6532,106.0,76,0.76,0.3228270764271581
6533,106.0,73,0.73,0.563729678712958
6534,106.0,41,0.41,0.8199157255627506
6535,106.0,29,0.29,0.5790638299745178
6536,106.0,39,0.39,0.641175363924766
6537,106.0,40,0.4,0.7158405857379286
6538,106.0,48,0.48,0.7209084491098432
6539,106.0,54,0.54,1.0
6540,106.0,37,0.37,0.33207242548753935
6541,106.0,40,0.4,0.7110416017984666
6542,106.0,63,0.63,0.2
6543,106.0,85,0.85,0.8440448033810815
6544,106.0,54,0.54,0.578535390905817
6545,106.0,52,0.52,0.5591279351558236
6546,106.0,65,0.65,0.5158833548327044
6547,106.0,62,0.62,0.385952669183631
6548,106.0,45,0.45,0.707783165603466
6549,106.0,57,0.57,0.7334005843391476
6550,106.0,53,0.53,0.9733493473388795
6551,106.0,50,0.5,0.5218607829475445
6552,106.0,63,0.63,1.0
6553,106.0,57,0.57,0.8817526956248717
6554,106.0,91,0.91,0.8398900181213084
6555,106.0,36,0.36,0.6086742428556189
6556,106.0,41,0.41,0.7138007001474123
6557,106.0,42,0.42,0.48899584892456305
6558,106.0,51,0.51,1.0
6559,106.0,37,0.37,0.7723815672721976
6560,106.0,41,0.41,0.331249408241474
6561,106.0,83,0.83,0.9876391170417496
6562,106.0,87,0.87,0.8197190182888784
6563,106.0,63,0.63,0.5817301240403444
6564,106.0,64,0.64,0.5734384801555635
6565,106.0,62,0.62,0.7884604312270681
6566,106.0,32,0.32,0.550398102679893
6567,106.0,49,0.49,0.9326564265588417
6568,106.0,53,0.53,0.2543315120100439
6569,106.0,35,0.35,0.592567147522336
6570,106.0,81,0.81,1.0
6571,106.0,46,0.46,0.6413137195373374
6572,106.0,36,0.36,0.3973441061684455
6573,106.0,45,0.45,0.9569833569750166
6574,106.0,29,0.29,0.7044135401873727
6575,106.0,56,0.56,0.4363815928408988
6576,106.0,67,0.67,0.7755423520227667
6577,106.0,47,0.47,0.9685912663262453
6578,106.0,46,0.46,0.7945907129426542
6579,107.0,91,0.91,1.0
6580,107.0,52,0.52,0.7339370181715502
6581,107.0,85,0.85,0.9889700574519615
6582,107.0,58,0.58,1.0
6583,107.0,74,0.74,0.7922456522997596
6584,107.0,95,0.95,1.0
6585,107.0,95,0.95,0.7065671618202612
6586,107.0,80,0.8,1.0
6587,107.0,79,0.79,1.0
6588,107.0,88,0.88,0.6570958099328181
6589,107.0,80,0.8,0.6292418537715372
6590,107.0,80,0.8,0.9818868848101819
6591,107.0,83,0.83,0.3609964414049384
6592,107.0,88,0.88,0.560741284189521
6593,107.0,64,0.64,0.8392379431652491
6594,107.0,60,0.6,0.8815064601585394
6595,107.0,88,0.88,0.5661806479724573
6596,107.0,73,0.73,1.0
6597,107.0,74,0.74,1.0
6598,107.0,82,0.82,0.5296057509900051
6599,107.0,89,0.89,0.8431820832257618
6600,107.0,84,0.84,0.5076475158453596
6601,107.0,65,0.65,0.5628890857032989
6602,107.0,72,0.72,0.514252736893443
6603,107.0,91,0.91,0.8043190320705014
6604,107.0,83,0.83,0.40535867402494663
6605,107.0,56,0.56,0.4646603628458187
6606,107.0,69,0.69,0.5754538837992503
6607,107.0,74,0.74,0.8599329030695149
6608,107.0,57,0.57,0.6368072097294603
6609,107.0,88,0.88,0.8893102722846947
6610,107.0,64,0.64,0.7010915688562628
6611,107.0,73,0.73,0.9418738356669526
6612,107.0,100,1.0,0.6093293099798823
6613,107.0,87,0.87,0.559272711178154
6614,107.0,83,0.83,0.8124184524165234
6615,107.0,83,0.83,0.7564001085109021
6616,107.0,79,0.79,0.754388118188108
6617,107.0,66,0.66,1.0
6618,107.0,88,0.88,0.9042916208030752
6619,107.0,91,0.91,0.8396798242658802
6620,107.0,61,0.61,0.6814801209463214
6621,107.0,70,0.7,0.6855414680571028
6622,107.0,67,0.67,0.5536281580283872
6623,107.0,44,0.44,0.6045310283112331
6624,107.0,57,0.57,0.22448603401457945
6625,107.0,56,0.56,1.0
6626,107.0,49,0.49,0.6594152086931544
6627,107.0,50,0.5,0.6158028263973647
6628,107.0,41,0.41,0.6925983811853532
6629,107.0,35,0.35,1.0
6630,107.0,48,0.48,0.8436663086388492
6631,107.0,53,0.53,1.0
6632,107.0,47,0.47,0.6280188925633503
6633,107.0,68,0.68,0.7079813389039522
6634,107.0,62,0.62,0.5466260949764176
6635,107.0,80,0.8,0.5154046203251812
6636,107.0,60,0.6,0.7600350098569042
6637,107.0,85,0.85,0.6725576593911599
6638,107.0,73,0.73,0.6674175613247529
6639,107.0,74,0.74,0.6175677709903572
6640,107.0,81,0.81,0.5726538881783885
6641,107.0,72,0.72,1.0
6642,107.0,79,0.79,0.6363714734677146
6643,107.0,90,0.9,0.5625291131283412
6644,107.0,74,0.74,0.2258229253387123
6645,107.0,77,0.77,0.8636627472639924
6646,107.0,84,0.84,0.5358322082299417
6647,107.0,52,0.52,0.8812686470794304
6648,107.0,54,0.54,0.5397559280374233
6649,107.0,57,0.57,0.619590139945042
6650,107.0,23,0.23,0.9966517769713181
6651,107.0,32,0.32,0.7222134946391265
6652,107.0,45,0.45,1.0
6653,107.0,49,0.49,0.8492746483650744
6654,107.0,40,0.4,0.539383083856188
6655,107.0,59,0.59,1.0
6656,107.0,50,0.5,1.0
6657,107.0,47,0.47,0.7575839242492
6658,107.0,39,0.39,0.6425835593769981
6659,107.0,42,0.42,0.7168020381848702
6660,107.0,51,0.51,0.7883817844328405
6661,107.0,66,0.66,0.7575364087351444
6662,107.0,57,0.57,0.6924564100468817
6663,108.0,93,0.93,1.0
6664,108.0,76,0.76,0.9306339396909689
6665,108.0,66,0.66,0.7459286111135593
6666,108.0,82,0.82,0.7997828801928829
6667,108.0,90,0.9,0.7046770250312362
6668,108.0,96,0.96,0.4584450355151206
6669,108.0,79,0.79,0.8803529375880568
6670,108.0,84,0.84,0.6702540824365213
6671,108.0,81,0.81,1.0
6672,108.0,80,0.8,0.7288061803958452
6673,108.0,76,0.76,1.0
6674,108.0,94,0.94,0.6940984802761857
6675,108.0,91,0.91,0.7294021667225726
6676,108.0,77,0.77,0.5177439886194082
6677,108.0,73,0.73,0.9968868076880457
6678,108.0,82,0.82,0.6697401920460585
6679,108.0,75,0.75,0.5021690964014026
6680,108.0,50,0.5,0.722527336365128
6681,108.0,95,0.95,0.9560704041674271
6682,108.0,81,0.81,0.5287830255998177
6683,108.0,65,0.65,0.8348496616849531
6684,108.0,82,0.82,0.8436980594634258
6685,108.0,86,0.86,0.8333085063965261
6686,108.0,51,0.51,0.5144571415431263
6687,108.0,47,0.47,0.9918321988377383
6688,108.0,77,0.77,0.7258893285094888
6689,108.0,50,0.5,0.23722810087862495
6690,108.0,74,0.74,0.7603583861305745
6691,108.0,71,0.71,0.46907261022305435
6692,108.0,69,0.69,0.8528375232271128
6693,108.0,66,0.66,0.9764866681810865
6694,108.0,73,0.73,0.8709254621101405
6695,108.0,45,0.45,0.5835465874982445
6696,108.0,59,0.59,0.8412133899710861
6697,108.0,79,0.79,0.6803937857440423
6698,108.0,55,0.55,0.7928527486471586
6699,108.0,37,0.37,0.9352451413517058
6700,108.0,39,0.39,0.704005467960806
6701,108.0,77,0.77,0.6898115441873194
6702,108.0,72,0.72,0.6906501092194595
6703,108.0,59,0.59,0.4025420413585142
6704,108.0,45,0.45,0.6737639691470318
6705,108.0,63,0.63,0.5648124670392345
6706,108.0,94,0.94,0.5281123626409377
6707,108.0,60,0.6,1.0
6708,108.0,76,0.76,0.7184762917997939
6709,108.0,35,0.35,0.2
6710,109.0,70,0.7,0.8549872214216948
6711,109.0,53,0.53,0.8805356285398497
6712,109.0,66,0.66,0.6957335236737825
6713,109.0,44,0.44,1.0
6714,109.0,29,0.29,0.3000026879379417
6715,109.0,49,0.49,0.9643761984319603
6716,109.0,32,0.32,0.7366483820917437
6717,109.0,77,0.77,0.5493622174423067
6718,109.0,46,0.46,0.7415676766728141
6719,109.0,42,0.42,0.4925347603397314
6720,109.0,82,0.82,0.9416646571894465
6721,109.0,41,0.41,0.8224313613911103
6722,109.0,44,0.44,0.2
6723,109.0,53,0.53,0.5266858891149007
6724,109.0,56,0.56,1.0
6725,109.0,55,0.55,1.0
