lesson_log_id,student_id,score,understanding,focus
20086,145.0,58,0.444490643242062,0.3
20087,145.0,51,0.28327971207441205,0.3
20088,145.0,46,0.29400512223183656,0.3
20089,145.0,48,0.3031016226087529,0.3
20090,145.0,44,0.31420281238404557,0.3
20091,145.0,48,0.32500405317261966,0.3
20092,145.0,60,0.3365759672377905,0.3
20093,145.0,45,0.3457640139605851,0.3
20094,145.0,56,0.35780841688879783,0.3
20095,145.0,52,0.36692344880476396,0.3
20096,145.0,59,0.3784339308088213,0.3
20097,145.0,61,0.38918879163824227,0.3
20098,145.0,42,0.22711428675154513,0.3
20099,145.0,46,0.23653584934340163,0.3
20100,145.0,51,0.24520875875119708,0.3
20101,145.0,50,0.25184998051673313,0.3
20102,145.0,41,0.25944179322408584,0.3
20103,145.0,46,0.2674437735227058,0.3
20104,145.0,49,0.2742043699972304,0.3
20105,145.0,34,0.28103801000643736,0.3
20106,145.0,63,0.28899129486030006,0.3
20107,145.0,53,0.14198612611070263,0.3
20108,145.0,37,0.14678088906564835,0.3
20109,145.0,44,0.1508699336890053,0.3
20110,145.0,41,0.1558931312773815,0.3
20111,145.0,42,0.1608934759816412,0.3
20112,145.0,50,0.16577659809493675,0.3
20113,145.0,52,0.17049817601609418,0.3
20114,145.0,49,0.17561738295319934,0.3
20115,145.0,50,0.1797712556320493,0.3
20116,145.0,50,0.18490651760734905,0.3
20117,145.0,53,0.18908095964486804,0.3
20118,145.0,52,0.19466968325236175,0.3
20119,145.0,58,0.11385890916160814,0.3
20120,145.0,46,0.11843811218077224,0.3
20121,145.0,36,0.12245887419803736,0.3
20122,145.0,50,0.126177206407522,0.3
20123,145.0,58,0.12989410590753714,0.3
20124,145.0,47,0.1344047373669766,0.3
20125,145.0,47,0.1382989273132647,0.3
20126,145.0,39,0.14261476496558578,0.3
20127,145.0,39,0.147222416938934,0.3
20128,145.0,51,0.08493483061115913,0.3
20129,145.0,57,0.08780472747752824,0.3
20130,145.0,37,0.09062293189003877,0.3
20131,145.0,47,0.0940040992540219,0.3
20132,145.0,50,0.09687725340620071,0.3
20133,145.0,40,0.09945312342522991,0.3
20134,145.0,53,0.10290735931360101,0.3
20135,145.0,54,0.10545577698298932,0.3
20136,145.0,50,0.10833425111722263,0.3
20137,145.0,44,0.11076085790271473,0.3
20138,145.0,33,0.05673867820461083,0.3
20139,145.0,36,0.05856820384573527,0.3
20140,145.0,51,0.0608551840222127,0.3
20141,145.0,52,0.0628581097912104,0.3
20142,145.0,54,0.06484775547471755,0.3
20143,145.0,45,0.06688238061243637,0.3
20144,145.0,42,0.06894604164840475,0.3
20145,145.0,39,0.07064840357260373,0.3
20146,145.0,40,0.07293057578397372,0.3
20147,145.0,47,0.07482205538208136,0.3
20148,145.0,50,0.02828307814671458,0.3
20149,145.0,49,0.02917124908511198,0.3
20150,145.0,47,0.030040880408315745,0.3
20151,145.0,51,0.030880376291160007,0.3
20152,145.0,49,0.03186991498162528,0.3
20153,145.0,45,0.03302663049565975,0.3
20154,145.0,51,0.033907871319599235,0.3
20155,145.0,32,0.03496666299704183,0.3
20156,146.0,66,0.6844635973616662,0.8119520723502442
20157,146.0,67,0.7512078593326863,0.630924505572623
20158,146.0,62,0.8581070792675675,0.7889757584079495
20159,146.0,87,0.9362235097426949,0.6559829135943432
20160,146.0,85,1.0,0.5665625699614335
20161,146.0,84,1.0,0.32366685724474026
20162,146.0,77,1.0,0.7345828267417254
20163,146.0,78,1.0,0.3251354630416638
20164,146.0,91,1.0,0.7132128399563692
20165,146.0,84,1.0,0.6292897906651386
20166,146.0,74,0.6145519691806678,0.3598249825728206
20167,146.0,63,0.6839023960913255,0.6352093849118512
20168,146.0,70,0.7150262864896106,0.3
20169,146.0,64,0.7611233710584773,0.4725922956708783
20170,146.0,63,0.8080956869542718,0.45408027455725725
20171,146.0,77,0.8577307487219642,0.3671140216937318
20172,146.0,91,0.908785789976568,0.38438907140122636
20173,146.0,87,0.9386218508021963,0.31005530524989594
20174,146.0,58,0.542898936047307,0.3
20175,146.0,66,0.5927224766313101,0.49508505550711435
20176,146.0,73,0.6242769790005316,0.3
20177,146.0,72,0.6777232224955695,0.4723140823163171
20178,146.0,58,0.7044876395973022,0.3
20179,146.0,76,0.73348189349681,0.3
20180,146.0,78,0.7612693498774549,0.3
20181,146.0,71,0.7862813794818801,0.3
20182,146.0,59,0.819249671511797,0.3
20183,146.0,81,0.854439160638503,0.3
20184,146.0,66,0.8806896730807906,0.3
20185,146.0,53,0.510144006627453,0.3
20186,146.0,59,0.5332503214602402,0.3
20187,146.0,74,0.5638179368441222,0.3
20188,146.0,67,0.6044569569454307,0.40215741560844875
20189,146.0,73,0.6336550176532886,0.3
20190,146.0,71,0.6653494413616893,0.3
20191,146.0,72,0.6965645498386567,0.3
20192,146.0,71,0.7281419435753952,0.3
20193,146.0,55,0.47181488917028963,0.3
20194,146.0,66,0.49616540372990303,0.3
20195,146.0,55,0.5238706656326727,0.3
20196,146.0,46,0.5494332322204409,0.3
20197,146.0,65,0.5766353796290079,0.3
20198,146.0,66,0.5982027789656303,0.3
20199,146.0,50,0.6224697003025937,0.3
20200,146.0,59,0.6540176912601143,0.3
20201,146.0,80,0.6754777830697379,0.3
20202,146.0,55,0.7017594686087589,0.3
20203,146.0,71,0.7319494504119064,0.3
20204,146.0,58,0.7547646167455764,0.3
20205,146.0,61,0.40105792302833326,0.3
20206,146.0,52,0.42806227173514505,0.3
20207,146.0,42,0.4491429805930932,0.3
20208,146.0,56,0.4699461795673712,0.3
20209,146.0,47,0.48967554474834846,0.3
20210,146.0,67,0.5131477761544746,0.3
20211,146.0,59,0.537194285758709,0.3
20212,146.0,59,0.5565159315897469,0.3
20213,146.0,48,0.3706372415704052,0.3
20214,146.0,56,0.3928336219372712,0.3
20215,146.0,48,0.4131088200822958,0.3
20216,146.0,58,0.4309004382911334,0.3
20217,146.0,63,0.4514161102830495,0.3
20218,146.0,55,0.4708341089048939,0.3
20219,146.0,49,0.4921401019219721,0.3
20220,146.0,67,0.5133626698860044,0.3
20221,146.0,46,0.5374344500740095,0.3
20222,146.0,75,0.5545510830144903,0.3
20223,146.0,66,0.5769826619966016,0.3
20224,146.0,46,0.3027966226816652,0.3
20225,146.0,36,0.3164887757724274,0.3
20226,146.0,55,0.33530020902403884,0.3
20227,146.0,50,0.35487878807766277,0.3
20228,146.0,59,0.37389934402282615,0.3
20229,146.0,56,0.3901437949505171,0.3
20230,146.0,45,0.40551968303055985,0.3
20231,146.0,51,0.422119003075535,0.3
20232,146.0,48,0.44184827071790805,0.3
20233,146.0,55,0.45969660143648067,0.3
20234,146.0,53,0.26974332527935335,0.3
20235,146.0,49,0.2836893100176432,0.3
20236,146.0,52,0.2984034620626787,0.3
20237,146.0,50,0.31252627146705697,0.3
20238,146.0,47,0.32679825637011867,0.3
20239,146.0,40,0.3424327312050538,0.3
20240,146.0,51,0.35567198599042754,0.3
20241,146.0,46,0.37219406942016625,0.3
20242,146.0,52,0.23441739156303282,0.3
20243,146.0,42,0.2465886566331599,0.3
20244,146.0,45,0.2619634762185995,0.3
20245,146.0,49,0.2757547781229603,0.3
20246,146.0,49,0.2882922791870987,0.3
20247,146.0,48,0.3026334920372947,0.3
20248,146.0,55,0.3164601570810706,0.3
20249,146.0,65,0.33013834905718054,0.3
20250,146.0,38,0.20215239585655803,0.3
20251,146.0,51,0.21383864381510637,0.3
20252,146.0,35,0.2257828314068201,0.3
20253,146.0,50,0.23810371300640054,0.3
20254,146.0,49,0.2500821722842651,0.3
20255,146.0,52,0.259658949654202,0.3
20256,146.0,56,0.2724968472430684,0.3
20257,146.0,44,0.2827754349487041,0.3
20258,146.0,49,0.2952742148519228,0.3
20259,146.0,41,0.13345363521462109,0.3
20260,146.0,35,0.14022618166480505,0.3
20261,146.0,44,0.14727900609808012,0.3
20262,146.0,51,0.15579483634786168,0.3
20263,146.0,51,0.1631904846568569,0.3
20264,146.0,52,0.17107530333489995,0.3
20265,146.0,47,0.17754627738204304,0.3
20266,146.0,38,0.18639204768166098,0.3
20267,146.0,38,0.1925301006406567,0.3
20268,146.0,46,0.2010144109620584,0.3
20269,146.0,53,0.20930961416103994,0.3
20270,146.0,51,0.2179847040929391,0.3
20271,146.0,36,0.06673894215199112,0.3
20272,146.0,32,0.0711488130649731,0.3
20273,146.0,36,0.07544451011734138,0.3
20274,146.0,41,0.07937221492528071,0.3
20275,146.0,36,0.082607972296231,0.3
20276,146.0,39,0.08711526239471479,0.3
20277,146.0,38,0.09095330290102718,0.3
20278,146.0,52,0.09545779569500878,0.3
20279,146.0,46,0.09972497436580721,0.3
20280,146.0,51,0.10418032064339301,0.3
20281,146.0,39,0.03390109139936631,0.3
20282,146.0,50,0.035443694815175446,0.3
20283,146.0,45,0.03758821493692509,0.3
20284,146.0,52,0.03924331459260647,0.3
20285,146.0,56,0.04100524383538337,0.3
20286,146.0,43,0.042913568089816806,0.3
20287,146.0,58,0.04489733580986126,0.3
20288,146.0,42,0.04691871771615435,0.3
20289,146.0,53,0.04903803688845061,0.3
20290,146.0,64,0.05114871459527532,0.3
20291,146.0,46,0.05290286925579437,0.3
20292,146.0,46,0.05512577515253771,0.3
20293,147.0,62,0.3068523673032163,0.6257748069442223
20294,147.0,44,0.32044316458949673,0.4143971212892973
20295,147.0,56,0.346060088214983,0.6117284825416274
20296,147.0,53,0.3609554570958824,0.38093155037553134
20297,147.0,55,0.38835684780903157,0.7902878538786722
20298,147.0,58,0.4106448662430661,0.6245020047963846
20299,147.0,63,0.4286997379071162,0.5021720990445984
20300,147.0,57,0.4469028546367437,0.48852104228943805
20301,147.0,49,0.2900463543684697,1.0
20302,147.0,42,0.31478851108772044,0.5780082280178429
20303,147.0,54,0.33215703595980367,0.42681273053417024
20304,147.0,55,0.35463918051179555,0.6476888021543245
20305,147.0,56,0.3715267851808586,0.451950112532324
20306,147.0,43,0.3844037631214318,0.3
20307,147.0,62,0.411625213486887,0.6988303176529034
20308,147.0,50,0.42151864313632764,0.3
20309,147.0,62,0.4313535922819232,0.3
20310,147.0,51,0.2506272267799895,0.8479031701088244
20311,147.0,56,0.2590588634155442,0.3
20312,147.0,54,0.2708810812326459,0.331703745373885
20313,147.0,54,0.2839871719387438,0.4637129319710106
20314,147.0,46,0.2921387094245741,0.3
20315,147.0,61,0.3004401481877744,0.3
20316,147.0,46,0.30808460945784544,0.3
20317,147.0,52,0.32449766192489027,0.4747271903711594
20318,147.0,57,0.33415506867063743,0.3
20319,147.0,52,0.34428367710976254,0.3
20320,147.0,48,0.3547206635728577,0.3
20321,147.0,54,0.36290863409624247,0.3
20322,147.0,36,0.21636442175081033,0.3
20323,147.0,46,0.2263379257695839,0.3
20324,147.0,37,0.23490330142436044,0.3
20325,147.0,54,0.2448265660581941,0.3
20326,147.0,61,0.25453924459068406,0.3
20327,147.0,69,0.2635034666183804,0.3
20328,147.0,33,0.27316625015108353,0.3
20329,147.0,48,0.2831856151669725,0.3
20330,147.0,35,0.29191861711074335,0.3
20331,147.0,58,0.20176926901328893,0.3
20332,147.0,48,0.21080595224306842,0.3
20333,147.0,48,0.21980576598510418,0.3
20334,147.0,40,0.229020108386431,0.3
20335,147.0,60,0.2369498108139411,0.3
20336,147.0,52,0.2446480512008619,0.3
20337,147.0,44,0.25391297795407636,0.3
20338,147.0,48,0.26136079931169043,0.3
20339,147.0,59,0.26990759901786365,0.3
20340,147.0,44,0.2779777855077618,0.3
20341,147.0,61,0.28707910795346997,0.3
20342,147.0,55,0.29496813392088095,0.3
20343,147.0,47,0.184657747592198,0.3
20344,147.0,47,0.19084850867129266,0.3
20345,147.0,51,0.1973040014068471,0.3
20346,147.0,58,0.20524109622328196,0.3
20347,147.0,57,0.21171868294092674,0.3
20348,147.0,48,0.21960874899983598,0.3
20349,147.0,55,0.22810371383381417,0.3
20350,147.0,55,0.2347386979217316,0.3
20351,147.0,65,0.1555914267148343,0.3
20352,147.0,67,0.1626847830106151,0.3
20353,147.0,43,0.16790409250830307,0.3
20354,147.0,40,0.17418385067970948,0.3
20355,147.0,46,0.18081684707963716,0.3
20356,147.0,39,0.18615373590557974,0.3
20357,147.0,42,0.1930627102029424,0.3
20358,147.0,44,0.19982419313718194,0.3
20359,147.0,50,0.20726092166817686,0.3
20360,147.0,46,0.2145694288686676,0.3
20361,147.0,44,0.22193269772239463,0.3
20362,147.0,44,0.22762348258425658,0.3
20363,147.0,34,0.12391770393256069,0.3
20364,147.0,46,0.1280113686539058,0.3
20365,147.0,45,0.13396397961921097,0.3
20366,147.0,59,0.13993061631958595,0.3
20367,147.0,48,0.14521830717249212,0.3
20368,147.0,51,0.15017440758756065,0.3
20369,147.0,43,0.15578530742482063,0.3
20370,147.0,45,0.16110017526187873,0.3
20371,147.0,44,0.16562088344580855,0.3
20372,147.0,49,0.17117263371946434,0.3
20373,147.0,49,0.10816997765669864,0.3
20374,147.0,46,0.11230452599138534,0.3
20375,147.0,44,0.11599142041191787,0.3
20376,147.0,47,0.12015018374789055,0.3
20377,147.0,44,0.12439949156719109,0.3
20378,147.0,52,0.12900326387953165,0.3
20379,147.0,52,0.1331869159331826,0.3
20380,147.0,42,0.13804328288112666,0.3
20381,147.0,51,0.07676871788477446,0.3
20382,147.0,41,0.08048542945355568,0.3
20383,147.0,50,0.08314760843535994,0.3
20384,147.0,38,0.08591392053392528,0.3
20385,147.0,43,0.08963306941756201,0.3
20386,147.0,42,0.0933593821369144,0.3
20387,147.0,46,0.0962217111479691,0.3
20388,147.0,31,0.09982229368692833,0.3
20389,147.0,46,0.10273360050662204,0.3
20390,147.0,49,0.10572466766904207,0.3
20391,147.0,42,0.04632110275206311,0.3
20392,147.0,47,0.04827715141707153,0.3
20393,147.0,59,0.04982649483435447,0.3
20394,147.0,49,0.05169574505920449,0.3
20395,147.0,35,0.05385027811978541,0.3
20396,147.0,41,0.05585889924474857,0.3
20397,147.0,48,0.057463363216972964,0.3
20398,147.0,42,0.059065959919913306,0.3
20399,147.0,42,0.060882018568745734,0.3
20400,147.0,48,0.06308125653437632,0.3
20401,147.0,54,0.06461066290870296,0.3
20402,147.0,57,0.03096809192309177,0.3
20403,147.0,44,0.03242781238939251,0.3
20404,147.0,37,0.03392316850752221,0.3
20405,147.0,48,0.03512233988710222,0.3
20406,147.0,37,0.0361439039113357,0.3
20407,147.0,49,0.03733990624718593,0.3
20408,147.0,56,0.038533359125521,0.3
20409,147.0,46,0.03989256583424927,0.3
20410,147.0,43,0.040956607973890086,0.3
20411,147.0,47,0.015581036514480631,0.3
20412,147.0,50,0.01615683735516023,0.3
20413,147.0,48,0.016874167036157656,0.3
20414,147.0,47,0.017586173647025607,0.3
20415,147.0,48,0.018131267654730446,0.3
20416,147.0,45,0.018701220055441864,0.3
20417,147.0,51,0.019284065463967714,0.3
20418,147.0,44,0.019799095816426394,0.3
20419,147.0,35,0.020426375286604893,0.3
20420,147.0,45,0.020960842843828282,0.3
20421,147.0,50,0.021476614163048347,0.3
20422,148.0,53,0.3135817321089256,0.6325913898621855
20423,148.0,64,0.36759447753617813,0.890308478578217
20424,148.0,59,0.40498377764883303,0.6823560405778825
20425,148.0,57,0.43001152223603556,0.4257049577857126
20426,148.0,65,0.4581302180037317,0.4490773452361692
20427,148.0,67,0.5028674554956312,0.7369804563259191
20428,148.0,56,0.5298721690570751,0.42181416314878617
20429,148.0,61,0.5538900328885017,0.39498024863557524
20430,148.0,59,0.25275768932225706,0.43149859089503223
20431,148.0,44,0.29321561133153584,0.631681330024894
20432,148.0,59,0.3149235862071041,0.48703944131288607
20433,148.0,58,0.3469738637971989,0.5066755473422878
20434,148.0,54,0.3624522939698387,0.3
20435,148.0,46,0.38111195895772376,0.3
20436,148.0,63,0.4134399864785123,0.655452007178303
20437,148.0,56,0.4420695413875581,0.4677688876933792
20438,148.0,35,0.221307508672343,0.5116198228292665
20439,148.0,48,0.24701964850945937,0.49440308355798834
20440,148.0,45,0.25935708011273895,0.3
20441,148.0,54,0.2807476939815179,0.41708500428641293
20442,148.0,53,0.2973300103721086,0.3
20443,148.0,46,0.3113053244612613,0.3
20444,148.0,54,0.32505078665023535,0.3365778650801647
20445,148.0,57,0.3379356302102251,0.3
20446,148.0,59,0.3541888228100228,0.34899280240654773
20447,148.0,53,0.196015488765988,0.3
20448,148.0,59,0.20904437981535628,0.31093415455023893
20449,148.0,41,0.22181464618385038,0.3
20450,148.0,45,0.23599021530349903,0.3
20451,148.0,48,0.2468868216525942,0.3
20452,148.0,52,0.2583971289983481,0.3
20453,148.0,44,0.27031531377787826,0.3
20454,148.0,51,0.28555290359046964,0.3
20455,148.0,50,0.29799269038866794,0.3
20456,148.0,55,0.31198482837073127,0.3
20457,148.0,54,0.1833110811587277,0.3
20458,148.0,54,0.19587658181146617,0.3
20459,148.0,54,0.20916103841703684,0.3
20460,148.0,57,0.22369359360986454,0.3
20461,148.0,44,0.2364030042288524,0.3263039768933358
20462,148.0,55,0.25034821263290313,0.3
20463,148.0,54,0.26449509132625776,0.3
20464,148.0,62,0.2767783777551014,0.3
20465,148.0,56,0.1374895262054967,0.3
20466,148.0,50,0.14490372741191457,0.3
20467,148.0,42,0.15533866850614622,0.3
20468,148.0,45,0.16573771449416783,0.3
20469,148.0,42,0.17335041881439242,0.3
20470,148.0,52,0.18125134904067233,0.3
20471,148.0,51,0.19124641334809794,0.3
20472,148.0,42,0.19936678453954082,0.3
20473,148.0,63,0.20954822525565778,0.3
20474,148.0,47,0.12083343209894577,0.3
20475,148.0,40,0.12978766790605842,0.3
20476,148.0,39,0.13801937489887306,0.3
20477,148.0,46,0.1473439816098443,0.3
20478,148.0,51,0.15648202696141,0.3
20479,148.0,39,0.16589725346846693,0.3
20480,148.0,48,0.17304387718459105,0.3
20481,148.0,52,0.1796099232690062,0.3
20482,148.0,36,0.10678386693349239,0.3
20483,148.0,43,0.11355266431030937,0.3
20484,148.0,44,0.11977378243976398,0.3
20485,148.0,56,0.1279902642372088,0.3
20486,148.0,61,0.13446068668026162,0.3
20487,148.0,41,0.1412899701626075,0.3
20488,148.0,48,0.14826126985545116,0.3
20489,148.0,44,0.15599681899898127,0.3
20490,148.0,43,0.16247922075196877,0.3
20491,148.0,48,0.09170125686428365,0.3
20492,148.0,38,0.09890929271630444,0.3
20493,148.0,31,0.10389533654625677,0.3
20494,148.0,43,0.10926030472574222,0.3
20495,148.0,44,0.11429672226073236,0.3
20496,148.0,47,0.12109895501628502,0.3
20497,148.0,51,0.1282679912084222,0.3
20498,148.0,54,0.13333962001730726,0.3
20499,148.0,43,0.1382589604122979,0.3
20500,148.0,53,0.07514792643320228,0.3
20501,148.0,40,0.07974604472661262,0.3
20502,148.0,40,0.08556805325830463,0.3
20503,148.0,63,0.09113580153756898,0.3
20504,148.0,44,0.09711852591726464,0.3
20505,148.0,49,0.10116195804484551,0.3
20506,148.0,50,0.10546257996368202,0.3
20507,148.0,37,0.11038653793490837,0.3
20508,148.0,40,0.11607321432696888,0.3
20509,148.0,53,0.1215660876006094,0.3
20510,148.0,45,0.12742751629199423,0.3
20511,148.0,40,0.04595769656070265,0.3
20512,148.0,53,0.04844441244289021,0.3
20513,148.0,37,0.051821828566812306,0.3
20514,148.0,35,0.05486801080340156,0.3
20515,148.0,52,0.05743538068953411,0.3
20516,148.0,21,0.05993502818925804,0.3
20517,148.0,44,0.06250920086382679,0.3
20518,148.0,46,0.06590685519636559,0.3
20519,148.0,48,0.06910875094378074,0.3
20520,148.0,42,0.03033908642683488,0.3
20521,148.0,44,0.03238471818926298,0.3
20522,148.0,46,0.03461532168741513,0.3
20523,148.0,41,0.0370155352415494,0.3
20524,148.0,50,0.03884776481670799,0.3
20525,148.0,55,0.04075310738882435,0.3
20526,148.0,33,0.043009309173212475,0.3
20527,148.0,49,0.04515297635245123,0.3
20528,148.0,46,0.04754634217978872,0.3
20529,148.0,50,0.04982441347821725,0.3
20530,148.0,61,0.015178315415269523,0.3
20531,148.0,52,0.016368099900481593,0.3
20532,148.0,42,0.017181416546318252,0.3
20533,148.0,40,0.0181410588531442,0.3
20534,148.0,44,0.019035404470147097,0.3
20535,148.0,48,0.019854347262998038,0.3
20536,148.0,45,0.0207972979163932,0.3
20537,148.0,38,0.02197752165010559,0.3
20538,149.0,75,0.6059654442205837,0.759284990338388
20539,149.0,75,0.6619266816559832,0.7671342983923083
20540,149.0,60,0.6852085096093666,0.4219861290535172
20541,149.0,80,0.7256404260811824,0.7521714262504555
20542,149.0,75,0.7647273684492188,0.622272521022571
20543,149.0,77,0.8045843128355379,0.5804232091068497
20544,149.0,81,0.8519915265567302,0.7352833430945459
20545,149.0,92,0.8895429095270402,0.4915755534094014
20546,149.0,84,0.9311158448796557,0.7759164397880811
20547,149.0,82,0.9534096321891556,0.410447547273099
20548,149.0,66,0.551749349621433,0.3
20549,149.0,66,0.5689626409461203,0.3
20550,149.0,67,0.6163822488009753,0.710077405292393
20551,149.0,66,0.6475261217293667,0.4578826535655061
20552,149.0,86,0.6826781221158826,0.5726140729214304
20553,149.0,72,0.7230173167547927,0.6294547119909452
20554,149.0,63,0.7432453803372728,0.32984580889668214
20555,149.0,70,0.7587045464706388,0.3
20556,149.0,56,0.49007414069389255,0.3
20557,149.0,70,0.5083834047444281,0.37700722809825366
20558,149.0,62,0.5249814569731609,0.3
20559,149.0,69,0.5406322443607764,0.3
20560,149.0,69,0.5591528370054567,0.3
20561,149.0,57,0.5735939086691817,0.3
20562,149.0,66,0.5935930807632571,0.38556606280132383
20563,149.0,54,0.61237942628673,0.3
20564,149.0,57,0.6305908745482631,0.3626024784574864
20565,149.0,69,0.6473967114961771,0.3
20566,149.0,61,0.43205304016028495,0.3
20567,149.0,67,0.44806691764483286,0.3
20568,149.0,57,0.46469169760997653,0.3
20569,149.0,54,0.4779062676830498,0.3
20570,149.0,63,0.49264599203336507,0.3
20571,149.0,70,0.5095989434035522,0.3
20572,149.0,52,0.5256261180187172,0.3
20573,149.0,55,0.5390054563306899,0.3
20574,149.0,47,0.40019324952472113,0.3
20575,149.0,49,0.4145983560922362,0.3
20576,149.0,66,0.42755884071211536,0.3
20577,149.0,60,0.4432841266056519,0.3
20578,149.0,53,0.45380725919810766,0.3
20579,149.0,54,0.4677282700953282,0.3
20580,149.0,57,0.4826290643334687,0.3
20581,149.0,50,0.4941093697595739,0.3
20582,149.0,65,0.5066990944931469,0.3
20583,149.0,67,0.5191730115339405,0.3
20584,149.0,66,0.529839131849165,0.3
20585,149.0,62,0.3683620102110677,0.3
20586,149.0,56,0.37809551477795683,0.3
20587,149.0,60,0.39090789411591986,0.3
20588,149.0,41,0.4011347702741693,0.3
20589,149.0,41,0.41408319374262603,0.3
20590,149.0,69,0.4239367759603924,0.3
20591,149.0,54,0.43794379811740514,0.3
20592,149.0,53,0.4485547822918466,0.3
20593,149.0,59,0.45850593293725633,0.3
20594,149.0,60,0.4706218514989042,0.3
20595,149.0,50,0.4826957347078201,0.3
20596,149.0,48,0.2776908232045421,0.3
20597,149.0,59,0.28818396855100037,0.3
20598,149.0,52,0.2955231569865581,0.3
20599,149.0,56,0.3061670039458114,0.3
20600,149.0,58,0.3141350972859275,0.3
20601,149.0,65,0.3222552729383281,0.3
20602,149.0,53,0.331824169974394,0.3
20603,149.0,57,0.3406614862601498,0.3
20604,149.0,59,0.34836333124190155,0.3
20605,149.0,57,0.35574056533331355,0.3
20606,149.0,58,0.18409359145902984,0.3
20607,149.0,48,0.1912426371316612,0.3
20608,149.0,37,0.19816812878909576,0.3
20609,149.0,37,0.20541694241661546,0.3
20610,149.0,51,0.21133288732558878,0.3
20611,149.0,27,0.21785789200971414,0.3
20612,149.0,46,0.22359505015003572,0.3
20613,149.0,41,0.22936784670192847,0.3
20614,149.0,53,0.2361874984848089,0.3
20615,149.0,41,0.24226144586658602,0.3
20616,149.0,56,0.15246885321907525,0.3
20617,149.0,38,0.15700840922442968,0.3
20618,149.0,43,0.16195808750370888,0.3
20619,149.0,36,0.1679042349752771,0.3
20620,149.0,37,0.1730826175236152,0.3
20621,149.0,50,0.17766622418477285,0.3
20622,149.0,50,0.18196188170901872,0.3
20623,149.0,55,0.1868069053574711,0.3
20624,149.0,49,0.1922175235080528,0.3
20625,149.0,42,0.197236002037821,0.3
20626,149.0,58,0.2014078291053704,0.3
20627,149.0,51,0.12339429337236651,0.3
20628,149.0,42,0.1281248629475164,0.3
20629,149.0,47,0.13229635978452556,0.3
20630,149.0,45,0.1356723465220075,0.3
20631,149.0,45,0.1389919259318455,0.3
20632,149.0,51,0.14306546499130268,0.3
20633,149.0,35,0.14684169476720305,0.3
20634,149.0,37,0.15054166711801023,0.3
20635,149.0,54,0.15479589169301497,0.3
20636,149.0,26,0.15843404604599468,0.3
20637,149.0,45,0.09186963560864109,0.3
20638,149.0,42,0.0947802196053902,0.3
20639,149.0,49,0.0972360726633165,0.3
20640,149.0,50,0.10047349884673631,0.3
20641,149.0,46,0.10337685843238659,0.3
20642,149.0,61,0.10648847283263863,0.3
20643,149.0,50,0.10984720330289968,0.3
20644,149.0,59,0.11321138080299797,0.3
20645,149.0,39,0.11622606706150936,0.3
20646,149.0,48,0.11907419078411385,0.3
20647,149.0,36,0.03082314984945375,0.3
20648,149.0,50,0.0316692986507291,0.3
20649,149.0,43,0.03281623777673901,0.3
20650,149.0,47,0.03362549612285185,0.3
20651,149.0,42,0.03471722267583616,0.3
20652,149.0,44,0.035586515246996936,0.3
20653,149.0,37,0.03669295761828398,0.3
20654,149.0,36,0.03751424362824255,0.3
20655,149.0,38,0.03860715760478601,0.3
20656,150.0,74,0.5968416560759492,0.6812661488332524
20657,150.0,77,0.6763987203001512,0.6636463221869292
20658,150.0,82,0.7536884406238962,0.6996468871753942
20659,150.0,85,0.888197422409993,0.9697109007291582
20660,150.0,73,0.9822877775850439,0.6711920486577896
20661,150.0,77,1.0,0.7972402282884847
20662,150.0,79,1.0,0.4853143740204813
20663,150.0,80,1.0,0.49209542133060025
20664,150.0,82,1.0,0.5940447959405217
20665,150.0,83,1.0,0.35595531688885107
20666,150.0,68,0.5269532809498245,0.5523782237415993
20667,150.0,79,0.5875447844108022,0.4943815143595204
20668,150.0,65,0.6146178119370607,0.3
20669,150.0,56,0.6625310891035076,0.514104106916034
20670,150.0,66,0.7039483403937493,0.41082008934247316
20671,150.0,55,0.7395869746692859,0.3
20672,150.0,80,0.7835734337822031,0.49906608818237697
20673,150.0,76,0.8384014914021479,0.4356781040128397
20674,150.0,81,0.8825070801931351,0.4957507213516168
20675,150.0,72,0.9151213767020657,0.3
20676,150.0,71,0.9714683980379165,0.5364548953498168
20677,150.0,87,1.0,0.39067850937581117
20678,150.0,63,0.4795277033949641,0.31421126442171804
20679,150.0,57,0.5040203078754166,0.3
20680,150.0,64,0.5304799058431249,0.3
20681,150.0,63,0.5651744850939099,0.3937294662930757
20682,150.0,65,0.5989878223434257,0.3
20683,150.0,57,0.6296703564809077,0.3
20684,150.0,66,0.6628375614503839,0.3
20685,150.0,61,0.6983586619248426,0.3
20686,150.0,60,0.7341760669118486,0.3
20687,150.0,88,0.7591781140055175,0.3
20688,150.0,77,0.7848619863253159,0.3
20689,150.0,55,0.4407930898199463,0.3
20690,150.0,48,0.46517774643031684,0.3
20691,150.0,60,0.49409731943968144,0.3
20692,150.0,70,0.5192410384599739,0.3
20693,150.0,59,0.5429388468205718,0.3
20694,150.0,54,0.5715907063585047,0.3
20695,150.0,64,0.5952366968001714,0.3
20696,150.0,67,0.622059597000687,0.3
20697,150.0,59,0.6494805692358919,0.3
20698,150.0,69,0.419436271513461,0.3
20699,150.0,55,0.4432923911297943,0.3
20700,150.0,57,0.4737383081972362,0.3
20701,150.0,63,0.5036776349521986,0.3
20702,150.0,68,0.5264558575339305,0.3
